benchmark,model,seed,scheduler_mode,scheduler_label,is_analysis_upper_bound,bucket_size,step,bucket_index,bucket_capacity,occupancy,padding_count,fill_fraction,bucket_min_predicted_work,bucket_max_predicted_work,bucket_realized_max,global_realized_max
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,4,3,128,128,0,1.0,3.0,6.0,6.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,5,0,128,128,0,1.0,1.0,1.0,6.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,5,1,128,128,0,1.0,1.0,2.0,5.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,5,2,128,128,0,1.0,2.0,3.0,6.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,5,3,128,128,0,1.0,3.0,6.0,5.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,6,0,128,128,0,1.0,1.0,1.0,5.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,6,1,128,128,0,1.0,1.0,1.0,5.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,6,2,128,128,0,1.0,1.0,3.0,6.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,6,3,128,128,0,1.0,3.0,6.0,6.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,7,0,128,128,0,1.0,1.0,1.0,5.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,7,1,128,128,0,1.0,1.0,2.0,5.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,7,2,128,128,0,1.0,2.0,2.0,5.0,5.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,7,3,128,128,0,1.0,3.0,6.0,5.0,5.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,0,0,64,64,0,1.0,1.0,1.0,1.0,5.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,0,1,64,64,0,1.0,1.0,1.0,1.0,5.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,0,2,64,64,0,1.0,1.0,1.0,1.0,5.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,0,3,64,64,0,1.0,1.0,1.0,1.0,5.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,0,4,64,64,0,1.0,1.0,2.0,2.0,5.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,0,5,64,64,0,1.0,2.0,2.0,2.0,5.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,0,6,64,64,0,1.0,2.0,3.0,3.0,5.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,0,7,64,64,0,1.0,3.0,5.0,5.0,5.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,1,0,64,64,0,1.0,1.0,1.0,1.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,1,1,64,64,0,1.0,1.0,1.0,1.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,1,2,64,64,0,1.0,1.0,1.0,1.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,1,3,64,64,0,1.0,1.0,1.0,1.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,1,4,64,64,0,1.0,1.0,2.0,2.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,1,5,64,64,0,1.0,2.0,3.0,3.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,1,6,64,64,0,1.0,3.0,4.0,4.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,1,7,64,64,0,1.0,4.0,6.0,6.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,2,0,64,64,0,1.0,1.0,1.0,1.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,2,1,64,64,0,1.0,1.0,1.0,1.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,2,2,64,64,0,1.0,1.0,1.0,1.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,2,3,64,64,0,1.0,1.0,1.0,1.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,2,4,64,64,0,1.0,1.0,2.0,2.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,2,5,64,64,0,1.0,2.0,2.0,2.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,2,6,64,64,0,1.0,2.0,4.0,4.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,2,7,64,64,0,1.0,4.0,6.0,6.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,3,0,64,64,0,1.0,1.0,1.0,1.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,3,1,64,64,0,1.0,1.0,1.0,1.0,6.0
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,3,2,64,64,0,1.0,1.0,1.0,1.0,6.0
